customer_tweet_id,customer_text,agent_tweet_id,agent_reply,created_at
2211734,"Are you looking at solving this issue? Also, can you give me an estimate when I can receive my items that are late?",2211735,"I do apologize for the delay! We do not have access to your account via Twitter, however if you will contact us here: we will be glad to look into the late items as well as the notification you got to return a lost item. ^AD",Sun Nov 26 17:23:45 +0000 2017
1313008,Progress please?,1313009,Could you check and confirm If you've received any email correspondence from the social media team regarding the issue? ^NK,Thu Nov 16 13:24:11 +0000 2017
2474873,No.I'm tired of sharing details. Have given enough to all yr cust care reps during all those calls. Check them out. And refund my money. That's all,2474874,Apologies for the unpleasant experience. Could you please confirm if you've shared your details using the link provided earlier? ^MN,Wed Nov 15 13:41:10 +0000 2017
1566962,That they wouldn’t give me a refund because my email address and account address don’t match however they do.,1566963,"So sorry for that! Since we're unable to see any account info via Twitter, please call us at 08081453760 for assistance. ^AD",Tue Oct 17 16:24:41 +0000 2017
1260839,No such email received !,1260840,Kindly check for emails from social media team on your registered email address. ^AP,Thu Oct 26 11:06:34 +0000 2017
1114933,Not sure since when I check sometimes it tells me that’s it be released and sometimes it’s tells me that it would be released on November the 16,1114932,Do you perhaps have a link to the book on site so we can take a look for you? Thanks. ^NV,Tue Oct 24 08:20:21 +0000 2017
530792,Finally we received delivery last night - ironically shortly after tweeting. So at least my son got a gift before going to bed on his birthday. Very disappointing experience - Amazon you made us feel you were too big to care. #toobigtocare,530791,"Sorry to hear that, it's not what we want our customers to experience. I'm glad that your parcel arrived in time for your sons birthday.^TI",Sat Dec 02 10:08:35 +0000 2017
521687,Thank you,521689,You're welcome. Do keep us posted for any further assistance. ^AH,Sat Dec 02 04:00:51 +0000 2017
2522251,That's not your problem...all I want is refund my money back,2522252,"I understand your concern. As requested earlier, please reply to our email, we'll reach out to you. ^AP",Tue Nov 21 07:51:28 +0000 2017
1493793,"No mention of the carrier, just says Amazon order update and I'll get an email within 1 business day telling me when it will be delivered",1493794,Did you contact us directly about this? ^PK,Fri Nov 03 11:14:29 +0000 2017
427797,"Thanks, but amazon payment methods does not show any such payment options?? Plz guide me",427799,Hi ! Kindly contact us here: We'll have help you right away. ^AR,Tue Oct 10 13:23:55 +0000 2017
1127258,I’ve ordered something and it’s been damaged in transit twice and I needed it last week and you guys are seriously hindering my life,1127257,"Hi sorry to hear that, were you offered a replacement? ^AS",Tue Oct 24 10:26:15 +0000 2017
2787708,Already the 🇺🇸Amazon customer service rep realized your outsourced call center ppl LIED to me-ppl should not depend on Amazon for gift cards,2787709,I'm sorry for the poor experience! Were you able to send us your details from the link provided by JE? ^SJ,Tue Nov 21 19:29:26 +0000 2017
1741730,I sent an allowance. But if a ($) gift card were to work (in £) that’s great. Is that true?,1741732,An allowance can only be given to another .com account and used only on Same with a gift card. ^VS,Tue Nov 07 19:02:08 +0000 2017
255089,I have already shared the details many time and also fill up the form kindly check,255091,We have received your details. We'll get in touch with an update shortly. ^SQ,Thu Oct 05 18:38:57 +0000 2017
2192387,Why don’t you check if I already have instead of copy pasting generic responses blindly?,2192385,We cannot access your account/order details from social media due to account security purposes. I request you to please connect with our support team using the link given earlier and we'll have this checked for you. ^NR,Thu Nov 09 20:45:57 +0000 2017
295907,"On the phone now. Apparently, your driver decided to defraud their shift &amp; mark packages delivered well before they were!? Still waiting..",295909,Please keep us updated on the outcome of your call! ^AC,Fri Oct 06 18:31:50 +0000 2017
2879499,It wasn't but it is canceled now anyway,2879497,Did you receive a cancellation email?^CD,Tue Nov 28 07:52:59 +0000 2017
2522241,I don't see order getting cancelled ...also I clearly see this as fraud activity performed by amazon where it lists items using fake sellers with some lucrative offer and then holding the customers money in their account,2522242,I understand your concern regarding the order cancellation. Please reply to the email you've received from social media team. ^AP,Thu Nov 16 08:23:14 +0000 2017
434627,Pickup slot came and went. Nobody turned up :/ Off to work now.,434629,I''m sorry for the delay with the return pick up. Write to us here: &amp; we'll get this sorted. ^MJ,Wed Oct 11 05:23:46 +0000 2017
2628841,"Not even close. He's telling me about ""manufacturing"" delays for a used book.",2628842,I'd like a member of my team to take a look into this for you! Please give us your details here: and we will look into this and respond shortly. ^AH,Fri Nov 17 18:16:02 +0000 2017
643704,I have send them twice! Why haven't you received them???,643706,"Thank you for confirming, we are working on it and will get back to you soon. ^SI",Fri Oct 13 07:23:26 +0000 2017
109780,"Oh, I always have issues with Amazon couriers. It's super sketch just to have a random dude show up with an Amazon package for you with no identifying logo. And why does it matter if it's 3rd party or not? It's still your platform, your responsibility.",109778,"If we've missed the delivery date provided in your Order Confirmation e-mail, we're happy to review available options with you here: ^EZ",Thu Nov 23 20:00:17 +0000 2017
2291238,How about checking ur cus svc chat logs?I was told I could get it replaced &amp;then they said No- it’s w the carrier so I need to chase it w carrier.Real reason?It’s expensive &amp; you don’t trust me the customer to return it IF it ever shows up. Ruining Thksgiv.,2291236,"Hey, as we don't have access to account info here, please forward you details via the link previously provided and we'll be sure to investigate further. ^TP",Sun Nov 12 10:50:56 +0000 2017
2873328,"Clearly your team is no use - they are still arguing about wrong offer. It was clearly a 15% cashback but neither will they prove it otherwise nor will they hear me. As for the product refund, no reason being given for claim rejection. Your service is now as bad as",2873330,"We have received your details, we will check and connect with you accordingly. ^RW",Tue Nov 28 08:17:24 +0000 2017
141102,What should i reply in this? Is it a resolution? Why you guys are playing around? See no big moto just will keep you reminding everyday.,141103,Kindly reply to the correspondence sent by our team so that we can assist you. ^MN,Fri Nov 24 15:16:32 +0000 2017
1494325,No there is a pattern. Alot of recent orders fail to keep on time date.,1494326,Sorry to hear that. Were they with the same carrier or different ones? ^PK,Fri Nov 03 11:22:39 +0000 2017
1180546,Sold by Amazon. That’s why I’m upset. This isn’t “new condition.”,1180548,I'm sorry! Please reach out to us so we can review our options and take feedback about this: ^WT,Tue Oct 24 22:35:36 +0000 2017
2331944,What option do I select? I don’t see one for echo ?,2331945,"Box 1) Device. Box 2) Alexa and Echo devices &gt; Services, Music, Video, Features. Box 3) Select your method of contact. ^CL",Fri Oct 20 02:10:58 +0000 2017
1466027,I never received a package that is displayed as delivered. Hoping to learn what happened and get it sorted out. Can you help?,1466029,"For tips on how to locate your package, please see here: Keep us posted. ^CO",Thu Nov 02 19:27:30 +0000 2017
318781,"We managed to get it out after 10 mins, but REALLY?????????????????????????????????????????????????????????????????????????????????????????",318779,Where was it left? I'm sorry I don't fully understand. ^AT,Sat Oct 07 10:47:50 +0000 2017
2721691,No nothing out of the four boxes there's just a tick on the top box saying ordered Sunday but the shipping soon has no tick,2721693,"Hey Jan, what was the original estimated delivery date provided to you in your order confirmation email? ^PJ",Mon Nov 20 10:33:16 +0000 2017
207632,It brings up a non uk number. do you have a uk number I can ring please?,207631,"Oops, sorry about that! Try using this one: ^LS",Fri Nov 03 18:22:26 +0000 2017
22156,It says that if I only select one ticket! What's going on?,22158,"Hi, please get in touch with us here: &amp; we'll check this for you. ^TS",Wed Nov 01 10:06:38 +0000 2017
1143161,"But you are not following your own time-line, I need final solution or allow me to register case in consumer court.",1143159,"My apologies for the delay, Nitin. Kindly revert to the email sent for more information on this. ^KS",Sun Oct 15 15:59:21 +0000 2017
1202823,"Please let me know, is their any progress on resolving my issue?",1202825,We must've already responded via email. Kindly check for any correspondence from our side here: ^AB,Thu Oct 26 05:27:25 +0000 2017
